Jun 13, 2019  08:22:15 AM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.003

Pressure vs Time Scan Setup:

Active channels in Scan, 6 
Units, Torr
Sample Period, 1.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.91E-004 
Filament Current, 1.00, mAmps
Start time, Jun 13, 2019  08:22:15 AM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         28.00          Nitrogen              1.00         3            OFF
2         57.00          TMA                   1.00         3            OFF
3         18.00          Water                 1.00         3            OFF
4         16.00          Methane               1.00         3            OFF
5         32.00          Oxygen                1.00         3            OFF
6         44.00          Carbon dioxide        1.00         3            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   

759.656,   1.6925E-007,   4.3100E-010,   1.9494E-009,   1.7683E-009,   2.6415E-010,  -2.9927E-010,  
764.656,   1.7617E-007,   4.8659E-010,   1.9134E-009,   1.9623E-009,   2.8407E-010,  -3.2757E-010,  
769.641,   1.6471E-007,   4.3715E-010,   1.9100E-009,   1.6462E-009,  -1.0535E-010,  -7.3270E-010,  
774.656,   1.6638E-007,   4.5705E-010,   1.8998E-009,   1.8721E-009,   1.7243E-010,  -7.9455E-010,  
779.656,   1.6635E-007,   4.4776E-010,   1.9078E-009,   1.8061E-009,  -1.7558E-010,  -4.7904E-010,  
784.641,   1.6592E-007,   4.3782E-010,   1.8755E-009,   1.6205E-009,   1.3312E-010,  -4.4340E-010,  
789.656,   1.7072E-007,   4.3960E-010,   1.8607E-009,   1.4429E-009,   1.4413E-010,  -5.5294E-010,  
794.641,   1.6409E-007,   4.5592E-010,   1.7962E-009,   1.6232E-009,   7.9140E-011,  -5.5294E-010,  
799.656,   1.6613E-007,   4.7748E-010,   1.8377E-009,   1.9161E-009,   3.5115E-011,  -4.4811E-010,  
804.656,   1.5549E-007,   4.4693E-010,   1.7981E-009,   1.6316E-009,  -7.0231E-011,  -7.3061E-010,  
809.656,   1.6055E-007,   5.0462E-010,   1.8221E-009,   1.9125E-009,   2.0440E-011,  -5.6499E-010,  
814.656,   1.5171E-007,   4.5233E-010,   1.7642E-009,   1.5849E-009,  -4.8218E-011,  -7.5524E-010,  
819.672,   1.5938E-007,   4.6292E-010,   1.7652E-009,   1.5383E-009,   6.6038E-011,  -6.8134E-010,  
824.672,   1.5650E-007,   4.6013E-010,   1.7339E-009,   1.2642E-009,   4.9266E-011,  -5.1834E-010,  
829.656,   1.5095E-007,   4.8087E-010,   1.7587E-009,   1.8988E-009,  -1.0639E-010,  -4.9004E-010,  
834.672,   1.5030E-007,   4.3111E-010,   1.7454E-009,   1.9434E-009,  -1.0063E-010,  -4.9686E-010,  
839.672,   1.5259E-007,   4.9016E-010,   1.7298E-009,   1.4806E-009,   1.5461E-010,  -7.3270E-010,  
844.688,   1.4561E-007,   4.2847E-010,   1.7266E-009,   1.7589E-009,  -1.4518E-010,  -7.5786E-010,  
849.688,   1.4578E-007,   4.4634E-010,   1.7112E-009,   1.6656E-009,   4.1929E-011,  -5.5765E-010,  
854.688,   1.4662E-007,   4.3063E-010,   1.6990E-009,   1.2406E-009,  -1.1321E-010,  -7.2956E-010,  
859.703,   1.4173E-007,   4.1887E-010,   1.6903E-009,   1.0718E-009,  -6.6038E-011,  -6.9025E-010,  
864.703,   1.4411E-007,   4.5035E-010,   1.6804E-009,   1.3391E-009,  -9.3291E-011,  -6.4308E-010,  
869.719,   1.3898E-007,   4.4608E-010,   1.6581E-009,   1.6840E-009,  -2.8407E-010,  -7.8145E-010,  
874.719,   1.3383E-007,   4.5186E-010,   1.6720E-009,   1.8160E-009,  -3.5115E-011,  -7.4214E-010,  
879.719,   1.4340E-007,   4.5487E-010,   1.6491E-009,   1.4932E-009,  -1.1111E-010,  -7.4843E-010,  
884.735,   1.4271E-007,   4.4176E-010,   1.6731E-009,   1.8988E-009,  -1.5461E-010,  -4.3711E-010,  
889.735,   1.4110E-007,   4.5406E-010,   1.6522E-009,   1.3569E-009,   2.0440E-011,  -4.7432E-010,  
894.719,   1.3585E-007,   4.4453E-010,   1.6467E-009,   1.4948E-009,   5.6080E-011,  -7.6730E-010,  
899.735,   1.4104E-007,   4.1563E-010,   1.6131E-009,   1.5739E-009,  -1.1216E-010,  -5.8124E-010,  
904.750,   1.3672E-007,   4.9387E-010,   1.6220E-009,   1.3056E-009,   5.5031E-011,  -7.3952E-010,  
909.750,   1.3587E-007,   4.5135E-010,   1.6170E-009,   1.4371E-009,   7.8092E-011,  -5.7023E-010,  
914.750,   1.2891E-007,   4.4898E-010,   1.6612E-009,   1.0466E-009,   6.5514E-011,  -5.3931E-010,  
919.766,   1.3143E-007,   4.5666E-010,   1.6231E-009,   1.3884E-009,  -2.5367E-010,  -5.7495E-010,  
924.781,   1.2803E-007,   4.3106E-010,   1.5926E-009,   1.1232E-009,  -1.0430E-010,  -5.9696E-010,  
929.781,   1.2937E-007,   4.1812E-010,   1.5666E-009,   1.4303E-009,  -4.8742E-011,  -7.4057E-010,  
934.781,   1.2871E-007,   4.7283E-010,   1.5771E-009,   1.3407E-009,   2.0964E-011,  -7.4581E-010,  
939.781,   1.2771E-007,   4.3296E-010,   1.5770E-009,   1.3716E-009,  -2.5943E-010,  -7.2117E-010,  
944.781,   1.2714E-007,   4.2438E-010,   1.5536E-009,   1.3428E-009,  -2.5734E-010,  -5.6656E-010,  
949.781,   1.2694E-007,   4.3441E-010,   1.5848E-009,   1.6960E-009,  -1.4675E-011,  -8.3019E-010,  
954.781,   1.2396E-007,   4.2391E-010,   1.5330E-009,   1.2867E-009,  -2.6153E-010,  -5.4350E-010,  
959.781,   1.2240E-007,   4.5627E-010,   1.5663E-009,   1.5755E-009,   1.4518E-010,  -6.6300E-010,  
964.781,   1.2430E-007,   4.1473E-010,   1.5430E-009,   1.7642E-009,   4.7170E-012,  -3.6688E-010,  
969.781,   1.2365E-007,   4.3075E-010,   1.5249E-009,   9.2034E-010,  -1.4780E-010,  -3.8994E-010,  
974.781,   1.2339E-007,   4.1780E-010,   1.5144E-009,   1.0608E-009,  -7.0755E-011,  -5.8700E-010,  
979.781,   1.2496E-007,   4.4013E-010,   1.5410E-009,   1.5943E-009,  -1.4623E-010,  -7.2694E-010,  
984.797,   1.2230E-007,   4.0141E-010,   1.5171E-009,   1.1006E-009,  -7.3375E-012,  -6.9392E-010,  
989.797,   1.2332E-007,   4.3114E-010,   1.4945E-009,   1.2668E-009,  -2.3532E-010,  -7.0493E-010,  
994.813,   1.1925E-007,   4.4010E-010,   1.5464E-009,   1.4565E-009,  -3.3438E-010,  -6.7243E-010,  
